Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
34 Galbraith Cres,https://www.zoocasa.com/markham-on-real-estate/34-galbraith-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,253,000","List Price$1,088,000",Sold 12 Months Ago,4 Bed,3 Bath,2000–2500 sqft
102 - 2 Dunsheath Way,https://www.zoocasa.com/markham-on-real-estate/102-2-dunsheath-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff6b4b0c7-7cc0-497f-bc0b-a24d05e7858d.jpg&w=640&q=75,Sold,"$649,000","List Price$599,000",12 months ,2 Bed,2 Bath,900–999 sqft
62 Bittersweet St,https://www.zoocasa.com/markham-on-real-estate/62-bittersweet-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7f019324-c587-4b14-a7b4-1a62e0cf6f79.jpg&w=640&q=75,Sold,"$1,180,000","List Price$999,900",12 months ,3 Bed,3 Bath,1500–2000 sqft
319 - 15 Water Walk Dr,https://www.zoocasa.com/markham-on-real-estate/319-15-water-walk-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbc24c52a-3cf4-44d8-844d-ad24f0a71c1b.jpg&w=640&q=75,Sold,"$710,000","List Price$499,000",12 months ,1 Bed,1 Bath,600–699 sqft
85 Romfield Crct,https://www.zoocasa.com/markham-on-real-estate/85-romfield-circuit,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffcd72b72-022d-4ff0-adfe-f8e1dfe3c801.jpg&w=640&q=75,Sold,"$1,800,000","List Price$1,849,000",12 months ,4 Bed,4 Bath,2500–3000 sqft
c112 - 38 Cedarland Dr,https://www.zoocasa.com/markham-on-real-estate/c112-38-cedarland-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F257f0fc9-65f0-46cb-b674-7d4b26d942e6.jpg&w=640&q=75,Sold,"$1,025,000","List Price$888,000",Sold 12 Months Ago,3 Bed,3 Bath,1400–1599 sqft
81 Roy Grove Way,https://www.zoocasa.com/markham-on-real-estate/81-roy-grove-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6e6d71a4-8a1c-4c18-b252-cf3c0a568a00.jpg&w=640&q=75,Sold,"$904,700","List Price$938,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
677 Cornell Rouge Blvd,https://www.zoocasa.com/markham-on-real-estate/677-cornell-rouge-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9cbd7f54-6072-4bc6-9199-dbfa088e350d.jpg&w=640&q=75,Sold,"$1,265,000","List Price$1,299,000",Sold 12 Months Ago,4 Bed,4 Bath,N/A sqft
42 Tufo Ave,https://www.zoocasa.com/markham-on-real-estate/42-tufo-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,118,000","List Price$999,000",12 months ,4 Bed,3 Bath,2000–2500 sqft
30 Christian Ritter Dr,https://www.zoocasa.com/markham-on-real-estate/30-christian-ritter-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5e8be76a-5cc9-4d10-83fd-3074c1a021cf.jpg&w=640&q=75,Sold,"$1,160,000","List Price$999,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
10 Colonel Marr Rd,https://www.zoocasa.com/markham-on-real-estate/10-colonel-marr-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,000,000","List Price$1,890,000",Sold 12 Months Ago,5 Bed,4 Bath,3000–3500 sqft
49 Harbord St,https://www.zoocasa.com/markham-on-real-estate/49-harbord-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,465,888","List Price$999,888",Sold 12 Months Ago,3 Bed,4 Bath,2000–2500 sqft
2 Cypress Point Crt,https://www.zoocasa.com/markham-on-real-estate/2-cypress-point-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc069ef02-ca49-4666-83af-7903471b03ca.jpg&w=640&q=75,Sold,"$1,500,000","List Price$1,388,800",12 months ,4 Bed,4 Bath,N/A sqft
35 - 35 The Carriage Way,https://www.zoocasa.com/markham-on-real-estate/35-35-the-carriage-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$685,000","List Price$699,900",12 months ,3 Bed,2 Bath,1200–1399 sqft
28 Calafia St,https://www.zoocasa.com/markham-on-real-estate/28-calafia-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,040,000","List Price$899,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
39 Frederick Wilson Ave,https://www.zoocasa.com/markham-on-real-estate/39-frederick-wilson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$800,000","List Price$799,000",12 months ,2 Bed,3 Bath,N/A sqft
10625 Woodbine Ave,https://www.zoocasa.com/markham-on-real-estate/10625-woodbine-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5a028920-dc1c-4c29-8816-803928f11ed5.jpg&w=640&q=75,Sold,"$1,258,000","List Price$988,000",Sold 12 Months Ago,3 Bed,4 Bath,2000–2500 sqft
32 Castlemore Ave,https://www.zoocasa.com/markham-on-real-estate/32-castlemore-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,500,000","List Price$1,298,000",12 months ,4 Bed,4 Bath,N/A sqft
20 Kerrigan Cres,https://www.zoocasa.com/markham-on-real-estate/20-kerrigan-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,105,786","List Price$1,989,000",12 months ,4 Bed,4 Bath,3000–3500 sqft
102 Clarion Cres,https://www.zoocasa.com/markham-on-real-estate/102-clarion-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,280,000","List Price$999,000",12 months ,4 Bed,4 Bath,N/A sqft
55 Rosemount Ave,https://www.zoocasa.com/markham-on-real-estate/55-rosemount-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,498,800","List Price$1,388,000",12 months ,4 Bed,4 Bath,N/A sqft
706 - 60 Dunsheath Way,https://www.zoocasa.com/markham-on-real-estate/706-60-dunsheath-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$641,000","List Price$499,000",Sold 12 Months Ago,2 Bed,2 Bath,800–899 sqft
118 Forestwood St,https://www.zoocasa.com/richmond-hill-on-real-estate/118-forestwood-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,377,800","List Price$1,298,888",12 months ,4 Bed,5 Bath,2000–2500 sqft
103 - 7340 Markham Rd,https://www.zoocasa.com/markham-on-real-estate/103-7340-markham-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F58721061-ab87-4607-ad34-8ca643c66cb8.jpg&w=640&q=75,Sold,"$680,000","List Price$699,000",Sold 12 Months Ago,3 Bed,3 Bath,1600–1799 sqft
ph17 - 28 Prince Regent St,https://www.zoocasa.com/markham-on-real-estate/ph17-28-prince-regent-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8f45e982-7f76-427e-a4f1-85957944bcfd.jpg&w=640&q=75,Sold,"$558,000","List Price$570,000",12 months ,2 Bed,1 Bath,700–799 sqft
231 Valleymede Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/231-valleymede-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F89cdd575-2996-40f3-a703-0b08b1edef40.jpg&w=640&q=75,Sold,"$1,800,000","List Price$1,858,888",12 months ,4 Bed,5 Bath,N/A sqft
16 Sir Percival Crt,https://www.zoocasa.com/markham-on-real-estate/16-sir-percival-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,545,375","List Price$1,639,000",12 months ,4 Bed,4 Bath,N/A sqft
50 Woodgrove Tr,https://www.zoocasa.com/markham-on-real-estate/50-woodgrove-trail,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,225,000","List Price$1,000,000",12 months ,3 Bed,4 Bath,N/A sqft
503 - 398 Highway 7 E,https://www.zoocasa.com/richmond-hill-on-real-estate/503-398-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F29880331-f921-4a68-a8f3-5724965a3e11.jpg&w=640&q=75,Sold,"$805,000","List Price$799,000",12 months ,2 Bed,2 Bath,900–999 sqft
18 Frank Davis St,https://www.zoocasa.com/markham-on-real-estate/18-frank-davis-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc7d38d8e-f143-40b9-86cf-ded021f70bef.jpg&w=640&q=75,Sold,"$920,000","List Price$799,900",12 months ,3 Bed,3 Bath,N/A sqft
129 Cottonwood Crt,https://www.zoocasa.com/markham-on-real-estate/129-cottonwood-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0819a09d-d602-45ec-96dc-a263e6646119.jpg&w=640&q=75,Sold,"$1,075,000","List Price$899,000",12 months ,3 Bed,2 Bath,N/A sqft
39 Jerman St,https://www.zoocasa.com/markham-on-real-estate/39-jerman-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd3b298eb-ffc8-491f-9f94-5d9c865b274d.jpg&w=640&q=75,Sold,"$1,090,000","List Price$998,000",12 months ,3 Bed,2 Bath,1100–1500 sqft
67 Drawbridge Dr,https://www.zoocasa.com/markham-on-real-estate/67-drawbridge-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,700,000","List Price$1,388,000",12 months ,4 Bed,4 Bath,N/A sqft
101 Madison Heights Blvd,https://www.zoocasa.com/markham-on-real-estate/101-madison-heights-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,356,000","List Price$1,088,000",12 months ,4 Bed,4 Bath,N/A sqft
15 Sir Galahad Pl,https://www.zoocasa.com/markham-on-real-estate/15-sir-galahad-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0de6d8b0-7e19-4648-89c8-ba4f0a580aa4.jpg&w=640&q=75,Sold,"$1,500,000","List Price$1,528,800",12 months ,4 Bed,5 Bath,N/A sqft
1206 - 11 Dunsheath Way,https://www.zoocasa.com/markham-on-real-estate/1206-11-dunsheath-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$630,000","List Price$588,000",Sold 12 Months Ago,2 Bed,2 Bath,800–899 sqft
1 Loring Cres,https://www.zoocasa.com/markham-on-real-estate/1-loring-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F25cc36a6-79b2-4610-918d-5d4f78df5e6d.jpg&w=640&q=75,Sold,"$2,488,000","List Price$2,488,000",12 months ,4 Bed,5 Bath,3500–5000 sqft
67 Stotts Cres,https://www.zoocasa.com/markham-on-real-estate/67-stotts-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,580,000","List Price$1,268,000",12 months ,4 Bed,4 Bath,N/A sqft
11 Clendenen Crt,https://www.zoocasa.com/markham-on-real-estate/11-clendenen-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,520,000","List Price$1,588,000",12 months ,4 Bed,4 Bath,N/A sqft
311 - 8763 Bayview Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/311-8763-bayview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$640,000","List Price$639,000",12 months ,2 Bed,2 Bath,700–799 sqft
32 White Cedar Dr,https://www.zoocasa.com/markham-on-real-estate/32-white-cedar-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$1,298,000",12 months ,3 Bed,4 Bath,2000–2500 sqft
29 Rembrandt Dr,https://www.zoocasa.com/markham-on-real-estate/29-rembrandt-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F308df681-997d-4631-861f-3e9ae05e07c2.jpg&w=640&q=75,Sold,"$1,652,888","List Price$1,599,000",12 months ,4 Bed,5 Bath,2500–3000 sqft
34 Castle Harbour Lane,https://www.zoocasa.com/markham-on-real-estate/34-castle-harbour-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faab9a49a-6234-4dd0-94be-f55bf0b89d97.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,399,000",Sold 12 Months Ago,3 Bed,2 Bath,N/A sqft
1006 - 399 South Park Rd,https://www.zoocasa.com/markham-on-real-estate/1006-399-south-park-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$490,000","List Price$498,800",Sold 12 Months Ago,1 Bed,1 Bath,600–699 sqft
213 Grandview Ave,https://www.zoocasa.com/markham-on-real-estate/213-grandview-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc4037f39-0c2e-41e8-a74b-309944b834bc.jpg&w=640&q=75,Sold,"$2,090,000","List Price$1,699,999",Sold 12 Months Ago,5 Bed,3 Bath,3000–3500 sqft
55 Stonechurch Cres,https://www.zoocasa.com/markham-on-real-estate/55-stonechurch-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,610,000","List Price$1,599,000",12 months ,4 Bed,5 Bath,3000–3500 sqft
41 Larkmead Cres,https://www.zoocasa.com/markham-on-real-estate/41-larkmead-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,825,000","List Price$1,690,000",Sold 12 Months Ago,4 Bed,5 Bath,3000–3500 sqft
69 Gemini Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/69-gemini-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7f008a73-3850-44ca-a165-2c90b4049e6e.jpg&w=640&q=75,Sold,"$1,810,000","List Price$1,599,000",12 months ,4 Bed,5 Bath,N/A sqft
76 Quantum St,https://www.zoocasa.com/markham-on-real-estate/76-quantum-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,528,000","List Price$1,499,900",12 months ,4 Bed,5 Bath,N/A sqft
155 Fitzgerald Ave,https://www.zoocasa.com/markham-on-real-estate/155-fitzgerald-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,500,000","List Price$3,649,800",12 months ,4 Bed,7 Bath,3500–5000 sqft
19 Atlantic Ave,https://www.zoocasa.com/markham-on-real-estate/19-atlantic-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb79cb8b6-aa31-4c73-8816-dd6dd42014a6.jpg&w=640&q=75,Sold,"$1,800,000","List Price$1,880,000",Sold 12 Months Ago,4 Bed,4 Bath,3000–3500 sqft
315e - 8110 Birchmount Rd,https://www.zoocasa.com/markham-on-real-estate/315e-8110-birchmount-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2a9a7ee6-3805-4083-adf7-efb12c466f9e.jpg&w=640&q=75,Sold,"$600,000","List Price$615,000",12 months ,1 Bed,1 Bath,600–699 sqft
31 Emmeloord Cres,https://www.zoocasa.com/markham-on-real-estate/31-emmeloord-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,801,000","List Price$1,588,000",12 months ,4 Bed,4 Bath,N/A sqft
1053 Bur Oak Ave,https://www.zoocasa.com/markham-on-real-estate/1053-bur-oak-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,170,000","List Price$990,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
83 Chokecherry Cres,https://www.zoocasa.com/markham-on-real-estate/83-chokecherry-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,011,000","List Price$938,000",Sold 12 Months Ago,4 Bed,4 Bath,1500–2000 sqft
5 Circle Crt,https://www.zoocasa.com/markham-on-real-estate/5-circle-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffbf6834e-ec73-49be-8b28-e89ee9a806ae.jpg&w=640&q=75,Sold,"$1,790,000","List Price$1,799,000",12 months ,5 Bed,4 Bath,N/A sqft
891 Bur Oak Ave,https://www.zoocasa.com/markham-on-real-estate/891-bur-oak-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,101,000","List Price$888,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
528 - 28 Uptown Dr,https://www.zoocasa.com/markham-on-real-estate/528-28-uptown-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$655,000","List Price$599,000",Sold 12 Months Ago,1 Bed,1 Bath,600–699 sqft
8 Loon Harbour Way,https://www.zoocasa.com/markham-on-real-estate/8-sandpiper-key-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,085,000","List Price$1,100,000",Sold 12 Months Ago,2 Bed,3 Bath,1800–1999 sqft
9 Ferndell Circ,https://www.zoocasa.com/markham-on-real-estate/9-ferndell-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6fed4be8-94b3-464a-bd7e-73d9bd926543.jpg&w=640&q=75,Sold,"$1,768,000","List Price$1,699,900",12 months ,4 Bed,4 Bath,N/A sqft
184 Trail Ridge Lane E,https://www.zoocasa.com/markham-on-real-estate/184-trail-ridge-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3fd81767-cd5c-4df4-ae6a-ba9c2eac3c3b.jpg&w=640&q=75,Sold,"$1,100,000","List Price$1,188,888",12 months ,4 Bed,4 Bath,2000–2500 sqft
26 Castleridge Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/26-castleridge-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd77cc4f4-bb85-4eb6-b783-cfd6b4f956b6.jpg&w=640&q=75,Sold,"$2,020,000","List Price$1,799,800",12 months ,4 Bed,5 Bath,N/A sqft
78 Raymerville Dr,https://www.zoocasa.com/markham-on-real-estate/78-raymerville-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F20f4e552-649f-4f12-8451-9664fe32c918.jpg&w=640&q=75,Sold,"$1,500,000","List Price$1,288,000",12 months ,4 Bed,4 Bath,2000–2500 sqft
511 - 48 Suncrest Blvd,https://www.zoocasa.com/markham-on-real-estate/511-48-suncrest-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdbc81080-8938-4550-8814-d11366e08aaf.jpg&w=640&q=75,Sold,"$683,888","List Price$638,888",12 months ,2 Bed,2 Bath,1200–1399 sqft
211 - 28 Prince Regent St,https://www.zoocasa.com/markham-on-real-estate/211-28-prince-regent-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9b03f8bd-2d05-4008-b32c-945c098becc2.jpg&w=640&q=75,Sold,"$700,000","List Price$599,900",Sold 12 Months Ago,3 Bed,2 Bath,1000–1199 sqft
31 New Yorkton Ave,https://www.zoocasa.com/markham-on-real-estate/31-new-yorkton-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,160,000","List Price$999,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
70 Settlement Park Ave,https://www.zoocasa.com/markham-on-real-estate/70-settlement-park-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,195,000","List Price$985,000",12 months ,3 Bed,3 Bath,1500–2000 sqft
803 - 89 South Town Centre Blvd,https://www.zoocasa.com/markham-on-real-estate/803-89-s-town-centre-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F423b33d8-ba5c-42cf-8834-660ca31505c0.jpg&w=640&q=75,Sold,"$642,000","List Price$668,000",12 months ,1 Bed,2 Bath,700–799 sqft
50 Mohandas Dr,https://www.zoocasa.com/markham-on-real-estate/50-mohandas-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa791eca5-b9b4-4789-af74-4ad0dc3eb59a.jpg&w=640&q=75,Sold,"$1,257,000","List Price$1,099,000",Sold 12 Months Ago,4 Bed,5 Bath,2500–3000 sqft
139 Boake Tr,https://www.zoocasa.com/richmond-hill-on-real-estate/139-boake-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc3308f22-cb0e-4a96-895b-f186da4c01ab.jpg&w=640&q=75,Sold,"$3,118,000","List Price$3,268,000",Sold 12 Months Ago,4 Bed,6 Bath,3500–5000 sqft
9 Madsen Cres,https://www.zoocasa.com/markham-on-real-estate/9-madsen-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9e85db2c-2e10-4d0e-aa0e-02cefa70b76a.jpg&w=640&q=75,Sold,"$885,000","List Price$850,000",12 months ,2 Bed,2 Bath,N/A sqft
2 Clydesdale Rd,https://www.zoocasa.com/markham-on-real-estate/2-clydesdale-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,138,000","List Price$988,888",12 months ,3 Bed,4 Bath,N/A sqft
22 Hepburn St,https://www.zoocasa.com/markham-on-real-estate/22-hepburn-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3ad0bcdf-bec8-4895-b260-3da1b89c63b3.jpg&w=640&q=75,Sold,"$1,335,000","List Price$1,289,000",12 months ,4 Bed,3 Bath,N/A sqft
36 Lynngrove Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/36-lynngrove-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,000,000","List Price$1,888,000",12 months ,4 Bed,4 Bath,N/A sqft
46 Michener Cres,https://www.zoocasa.com/markham-on-real-estate/46-michener-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0c37045a-af80-4d88-abf0-5534a1ce65ff.jpg&w=640&q=75,Sold,"$1,260,000","List Price$998,000",12 months ,3 Bed,4 Bath,2000–2500 sqft
9 Hyacinth St,https://www.zoocasa.com/markham-on-real-estate/9-hyacinth-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,292,000","List Price$999,000",12 months ,4 Bed,3 Bath,2000–2500 sqft
22 Beckstead St,https://www.zoocasa.com/markham-on-real-estate/22-beckstead-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,230,000","List Price$1,049,000",12 months ,3 Bed,4 Bath,1500–2000 sqft
39 Queens College Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/39-queens-college-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,828,000","List Price$1,599,000",12 months ,4 Bed,5 Bath,3000–3500 sqft
23 Karl Williams Lane,https://www.zoocasa.com/markham-on-real-estate/23-karl-williams-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$865,000","List Price$899,900",12 months ,4 Bed,3 Bath,2000–2500 sqft
18 Lappe Ave,https://www.zoocasa.com/markham-on-real-estate/18-lappe-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$935,000","List Price$788,000",Sold 12 Months Ago,3 Bed,3 Bath,N/A sqft
30 Blencathra Hill,https://www.zoocasa.com/markham-on-real-estate/30-blencathra-hill,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$5,380,000","List Price$5,980,000",12 months ,5 Bed,8 Bath,N/A sqft
