Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
26 Ginger Grve,https://www.zoocasa.com/vaughan-on-real-estate/26-ginger-grove,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,688,888",6 days ,4 Bed,4 Bath,2500–3000 sqft
3708 - 5 Buttermill Ave,https://www.zoocasa.com/vaughan-on-real-estate/3708-5-buttermill-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1c63d2b3-f322-4e52-a30d-57e4ddeddcab.jpg&w=640&q=75,Sold,"$640,000","List Price$591,000",5 days ,2 Bed,2 Bath,600–699 sqft
402 - 141 Woodbridge Ave,https://www.zoocasa.com/vaughan-on-real-estate/402-141-woodbridge-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$880,000","List Price$798,000",7 days ,2 Bed,2 Bath,1000–1199 sqft
33 Straw Cutter Gate,https://www.zoocasa.com/vaughan-on-real-estate/33-straw-cutter-gate,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3bfb4097-34b8-4712-a59c-e360b682f7c8.jpg&w=640&q=75,Sold,"$2,650,000","List Price$2,890,000",5 days ,5 Bed,5 Bath,3500–5000 sqft
73 Ostrovsky Rd,https://www.zoocasa.com/vaughan-on-real-estate/73-ostrovsky-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F25b41b50-5226-4e4a-8cc8-449d040a7b6b.jpg&w=640&q=75,Sold,"$1,445,000","List Price$1,199,000",Sold 6 Days Ago,3 Bed,3 Bath,1500–2000 sqft
19 Ed Quigg Way,https://www.zoocasa.com/vaughan-on-real-estate/19-ed-quigg-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$1,298,888",6 days ,4 Bed,4 Bath,2000–2500 sqft
146 Lockheed Ave,https://www.zoocasa.com/vaughan-on-real-estate/146-lockheed-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F954e4025-ade3-47be-830a-8712819aef31.jpg&w=640&q=75,Sold,"$1,980,000","List Price$1,588,000",6 days ,4 Bed,4 Bath,N/A sqft
90 Edmund Seager Dr,https://www.zoocasa.com/vaughan-on-real-estate/90-edmund-seager-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,850,000","List Price$1,498,800",Sold 7 Days Ago,4 Bed,4 Bath,3000–3500 sqft
ph 629 - 281 Woodbridge Ave,https://www.zoocasa.com/vaughan-on-real-estate/ph-629-281-woodbridge-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6dd15854-5931-4197-b27d-c833f1f16d53.jpg&w=640&q=75,Sold,"$1,240,000","List Price$1,248,000",6 days ,2 Bed,2 Bath,1200–1399 sqft
43 Marconi Ave,https://www.zoocasa.com/vaughan-on-real-estate/43-marconi-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F011e52b3-782f-4fd2-b3a1-e8dbecfaeac7.jpg&w=640&q=75,Sold,"$2,500,000","List Price$2,488,888",5 days ,4 Bed,4 Bath,3000–3500 sqft
