Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
1 Hewison Crt,https://www.zoocasa.com/ajax-on-real-estate/1-hewison-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,850,000","List Price$1,699,900",Sold 23 Days Ago,4 Bed,4 Bath,3000–3500 sqft
23 Graywardine Lane,https://www.zoocasa.com/ajax-on-real-estate/23-graywardine-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe56635c1-f16d-41ef-af32-8c2ca0668abf.jpg&w=640&q=75,Sold,"$1,135,000","List Price$898,900",20 days ,4 Bed,4 Bath,2000–2500 sqft
20 Angus Dr,https://www.zoocasa.com/ajax-on-real-estate/20-angus-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa8f5bb5b-2547-4b1a-9956-eb1f354a1a0d.jpg&w=640&q=75,Sold,"$880,000","List Price$799,000",21 days ,3 Bed,2 Bath,N/A sqft
1 Barbour Cres,https://www.zoocasa.com/ajax-on-real-estate/1-barbour-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,380,000",24 days ,4 Bed,5 Bath,N/A sqft
44 Gregory Rd,https://www.zoocasa.com/ajax-on-real-estate/44-gregory-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4aaadabd-d4e0-412c-a4e7-3813bae94959.jpg&w=640&q=75,Sold,"$1,625,000","List Price$1,199,900",Sold 20 Days Ago,4 Bed,3 Bath,N/A sqft
11 Burrells Rd,https://www.zoocasa.com/ajax-on-real-estate/11-burrells-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,180,000","List Price$1,180,000",Sold 25 Days Ago,3 Bed,2 Bath,N/A sqft
7 Doctor Archer Dr,https://www.zoocasa.com/ajax-on-real-estate/7-archer-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$940,000","List Price$939,990",23 days ,3 Bed,3 Bath,1500–2000 sqft
10 Westray Cres,https://www.zoocasa.com/ajax-on-real-estate/10-westray-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$849,900",25 days ,3 Bed,3 Bath,N/A sqft
127 Sullivan Dr,https://www.zoocasa.com/ajax-on-real-estate/127-sullivan-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$1,399,900",24 days ,4 Bed,4 Bath,2500–3000 sqft
82 Reed Dr,https://www.zoocasa.com/ajax-on-real-estate/82-reed-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,162,000","List Price$1,175,000",22 days ,4 Bed,3 Bath,N/A sqft
3 Sivyer Cres,https://www.zoocasa.com/ajax-on-real-estate/3-sivyer-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,360,000","List Price$1,249,900",23 days ,4 Bed,4 Bath,2000–2500 sqft
13 Whitefoot Cres,https://www.zoocasa.com/ajax-on-real-estate/13-whitefoot-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fce35f758-d2bc-4f97-a81a-52fb3c449b9e.jpg&w=640&q=75,Sold,"$1,051,000","List Price$799,999",20 days ,3 Bed,3 Bath,N/A sqft
21 Nott Dr,https://www.zoocasa.com/ajax-on-real-estate/21-nott-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F15eff68b-3c85-4e65-a9c2-7c021da0a097.jpg&w=640&q=75,Sold,"$1,300,000","List Price$999,000",Sold 21 Days Ago,3 Bed,3 Bath,N/A sqft
29 Clowes St,https://www.zoocasa.com/ajax-on-real-estate/29-clowes-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe7a2a406-5a12-4849-a5f5-7cd0467afc15.jpg&w=640&q=75,Sold,"$852,000","List Price$674,900",26 days ,2 Bed,3 Bath,N/A sqft
1177 Church St N,https://www.zoocasa.com/ajax-on-real-estate/1177-church-st-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1edd730a-1e90-464a-95d6-8bbb472d67e1.jpg&w=640&q=75,Sold,"$1,275,000","List Price$1,098,000",25 days ,4 Bed,4 Bath,2000–2500 sqft
9 Preston Crt,https://www.zoocasa.com/ajax-on-real-estate/9-preston-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9ab3a1b4-7bce-4b08-865e-be7cb9a00ad3.jpg&w=640&q=75,Sold,"$1,190,000","List Price$899,900",26 days ,4 Bed,2 Bath,1100–1500 sqft
63 Georgina Dr,https://www.zoocasa.com/ajax-on-real-estate/63-georgina-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F95c50878-790f-4bb4-831b-46d994f79186.jpg&w=640&q=75,Sold,"$1,285,000","List Price$899,900",26 days ,3 Bed,2 Bath,N/A sqft
16 Glynn Rd,https://www.zoocasa.com/ajax-on-real-estate/16-glynn-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe7a159c5-4d8c-4918-9818-c58e1b1a2ad9.jpg&w=640&q=75,Sold,"$866,000","List Price$879,900",25 days ,3 Bed,2 Bath,N/A sqft
1001 - 92 Church St S,https://www.zoocasa.com/ajax-on-real-estate/1001-92-church-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbeda38f0-d497-469b-a023-2f6db7f96b42.jpg&w=640&q=75,Sold,"$700,000","List Price$599,000",26 days ,2 Bed,2 Bath,1000–1199 sqft
1107 - 66 Falby Crt,https://www.zoocasa.com/ajax-on-real-estate/1107-66-falby-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb6232ac8-e602-4724-8fd2-7521b072c0e1.jpg&w=640&q=75,Sold,"$715,000","List Price$549,000",25 days ,3 Bed,2 Bath,1200–1399 sqft
3 Doctor Archer Dr,https://www.zoocasa.com/ajax-on-real-estate/3-archer-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F00452caa-eb38-4ba0-a74b-befb2bc54d66.jpg&w=640&q=75,Sold,"$1,635,000","List Price$1,399,990",26 days ,4 Bed,4 Bath,2500–3000 sqft
890 Audley Rd N,https://www.zoocasa.com/ajax-on-real-estate/890-audley-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F88e56f9f-8bbc-4ae9-883d-0aa8eed68c9a.jpg&w=640&q=75,Sold,"$1,016,000","List Price$799,999",Sold 26 Days Ago,3 Bed,3 Bath,1500–2000 sqft
56 Albery Cres,https://www.zoocasa.com/ajax-on-real-estate/56-albery-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fada1cb30-8f1b-42f3-b957-3113024de4d9.jpg&w=640&q=75,Sold,"$1,180,000","List Price$990,000",26 days ,4 Bed,3 Bath,N/A sqft
6 Mchugh Rd,https://www.zoocasa.com/ajax-on-real-estate/6-mchugh-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F07777c5d-53f1-4e9e-a9b3-67e1ee04d084.jpg&w=640&q=75,Sold,"$1,410,000","List Price$1,125,000",Sold 26 Days Ago,4 Bed,4 Bath,2000–2500 sqft
56 Brennan Rd,https://www.zoocasa.com/ajax-on-real-estate/56-brennan-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,370,000","List Price$1,000,000",27 days ,3 Bed,4 Bath,2000–2500 sqft
131 Radford Dr,https://www.zoocasa.com/ajax-on-real-estate/131-radford-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,040,000","List Price$899,900",Sold 30 Days Ago,3 Bed,2 Bath,700–1100 sqft
510 Ruthel Rd,https://www.zoocasa.com/ajax-on-real-estate/510-ruthel-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,650,000","List Price$1,249,000",30 days ,4 Bed,4 Bath,2500–3000 sqft
43 Woolf Cres,https://www.zoocasa.com/ajax-on-real-estate/43-woolf-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,185,000","List Price$999,900",27 days ,3 Bed,4 Bath,N/A sqft
38 Cedar St,https://www.zoocasa.com/ajax-on-real-estate/38-cedar-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,015,000","List Price$1,100,000",27 days ,4 Bed,2 Bath,N/A sqft
70 Barnes Dr,https://www.zoocasa.com/ajax-on-real-estate/70-barnes-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$915,000","List Price$799,000",28 days ,3 Bed,2 Bath,N/A sqft
24 Thornharrold St,https://www.zoocasa.com/ajax-on-real-estate/24-thornharrold-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$849,000",29 days ,3 Bed,3 Bath,1500–2000 sqft
91 Pittmann Cres,https://www.zoocasa.com/ajax-on-real-estate/91-pittmann-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F43279970-4f8d-4c96-a88c-bce001d24858.jpg&w=640&q=75,Sold,"$1,200,000","List Price$998,000",Sold 27 Days Ago,3 Bed,3 Bath,N/A sqft
94 Oswell Dr,https://www.zoocasa.com/ajax-on-real-estate/94-oswell-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,353,000","List Price$1,050,000",Sold 1 Month Ago,4 Bed,4 Bath,2000–2500 sqft
8 Winterton Way,https://www.zoocasa.com/ajax-on-real-estate/8-winterton-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,590,000","List Price$1,554,999",Sold 29 Days Ago,4 Bed,4 Bath,2500–3000 sqft
108 Carpendale Cres,https://www.zoocasa.com/ajax-on-real-estate/108-carpendale-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$798,998",30 days ,3 Bed,3 Bath,N/A sqft
23 Torr Lane,https://www.zoocasa.com/ajax-on-real-estate/23-torr-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$912,500","List Price$749,000",28 days ,3 Bed,3 Bath,1800–1999 sqft
50 Seward Cres,https://www.zoocasa.com/ajax-on-real-estate/50-seward-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,632,000","List Price$1,299,000",27 days ,4 Bed,4 Bath,2500–3000 sqft
8 Teasdale St,https://www.zoocasa.com/ajax-on-real-estate/8-teasdale-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,295,000","List Price$1,149,000",29 days ,4 Bed,4 Bath,N/A sqft
16 Down Cres,https://www.zoocasa.com/ajax-on-real-estate/16-down-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$1,100,000",Sold 27 Days Ago,4 Bed,4 Bath,2000–2500 sqft
303 - 44 Falby Crt,https://www.zoocasa.com/ajax-on-real-estate/303-44-falby-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$670,070","List Price$499,000",30 days ,2 Bed,2 Bath,1000–1199 sqft
6 Lurcook St,https://www.zoocasa.com/ajax-on-real-estate/6-lurcook-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$779,000",30 days ,3 Bed,3 Bath,N/A sqft
11 Redmond Dr,https://www.zoocasa.com/ajax-on-real-estate/11-redmond-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3f9d6070-36dd-4da2-bfd4-a8df106e2f6d.jpg&w=640&q=75,Sold,"$1,310,000","List Price$998,000",1 month ,4 Bed,3 Bath,N/A sqft
72 Kearney Dr,https://www.zoocasa.com/ajax-on-real-estate/72-kearney-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,493,000","List Price$1,249,000",Sold 1 Month Ago,4 Bed,3 Bath,2000–2500 sqft
107 Chatfield Dr,https://www.zoocasa.com/ajax-on-real-estate/107-chatfield-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,076,000","List Price$799,000",1 month ,3 Bed,3 Bath,1500–2000 sqft
34 Epps Cres,https://www.zoocasa.com/ajax-on-real-estate/34-epps-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F65422a22-2637-4054-b8d7-463840dab189.jpg&w=640&q=75,Sold,"$1,075,000","List Price$898,800",1 month ,3 Bed,4 Bath,N/A sqft
23 Hopkinson Cres,https://www.zoocasa.com/ajax-on-real-estate/23-hopkinson-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F110d2a73-dd2a-44a5-b1c5-12458ef43444.jpg&w=640&q=75,Sold,"$1,265,000","List Price$1,299,900",1 month ,4 Bed,4 Bath,N/A sqft
62 Swanston Cres,https://www.zoocasa.com/ajax-on-real-estate/62-swanston-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$980,000",1 month ,3 Bed,2 Bath,N/A sqft
4 Sallis Dr,https://www.zoocasa.com/ajax-on-real-estate/4-sallis-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F41e2a5f2-4812-4cee-95d1-c37bf7eb7fb5.jpg&w=640&q=75,Sold,"$1,275,000","List Price$1,299,000",Sold 1 Month Ago,4 Bed,3 Bath,N/A sqft
163 Angus Dr,https://www.zoocasa.com/ajax-on-real-estate/163-angus-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F619529e3-90f5-4931-b8b0-9dbe25204175.jpg&w=640&q=75,Sold,"$900,000","List Price$799,999",1 month ,3 Bed,2 Bath,N/A sqft
51 Clements Rd E,https://www.zoocasa.com/ajax-on-real-estate/51-clements-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,499,999",1 month ,5 Bed,3 Bath,2000–2500 sqft
35 Raine Dr,https://www.zoocasa.com/ajax-on-real-estate/35-raine-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faacfd7c7-6616-4bbf-87d0-c536ab14d92c.jpg&w=640&q=75,Sold,"$1,390,000","List Price$1,399,000",1 month ,3 Bed,4 Bath,N/A sqft
16 Brice Dr,https://www.zoocasa.com/ajax-on-real-estate/16-brice-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1e949a3d-da65-4fe4-b72f-0f13be153e5d.jpg&w=640&q=75,Sold,"$1,701,000","List Price$1,799,000",1 month ,4 Bed,5 Bath,2500–3000 sqft
59 Howlett Cres,https://www.zoocasa.com/ajax-on-real-estate/59-howlett-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6fe9f491-6437-4da7-9ef1-7313ea3c3484.jpg&w=640&q=75,Sold,"$1,275,000","List Price$899,999",1 month ,4 Bed,4 Bath,1500–2000 sqft
88 Ventura Lane,https://www.zoocasa.com/ajax-on-real-estate/88-ventura-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa3e1f056-08b4-473d-90d0-fd93f6321bdf.jpg&w=640&q=75,Sold,"$935,000","List Price$888,988",1 month ,3 Bed,3 Bath,N/A sqft
63 Clover Ridge Dr W,https://www.zoocasa.com/ajax-on-real-estate/63-clover-ridge-dr-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdc5d3f4f-687c-483a-8505-3d626e672ec4.jpg&w=640&q=75,Sold,"$905,000","List Price$850,000",Sold 1 Month Ago,3 Bed,2 Bath,N/A sqft
6 Boone Lane,https://www.zoocasa.com/ajax-on-real-estate/6-boone-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F32b81122-47c3-4a50-a337-1c5ef22efd7e.jpg&w=640&q=75,Sold,"$870,000","List Price$777,000",1 month ,3 Bed,3 Bath,1000–1199 sqft
20 Hilling Dr,https://www.zoocasa.com/ajax-on-real-estate/20-hilling-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$899,900",1 month ,3 Bed,3 Bath,N/A sqft
15 Jacwin Dr,https://www.zoocasa.com/ajax-on-real-estate/15-jacwin-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe6e74389-608d-45a0-8ac9-77538e05e120.jpg&w=640&q=75,Sold,"$1,227,000","List Price$875,000",Sold 1 Month Ago,3 Bed,2 Bath,1100–1500 sqft
24 Randall Dr,https://www.zoocasa.com/ajax-on-real-estate/24-randall-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$836,500","List Price$599,900",Sold 1 Month Ago,3 Bed,2 Bath,1200–1399 sqft
29 Patterson Cres,https://www.zoocasa.com/ajax-on-real-estate/29-patterson-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$899,800",1 month ,4 Bed,3 Bath,N/A sqft
70 Fletcher Ave,https://www.zoocasa.com/ajax-on-real-estate/70-fletcher-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,403,000","List Price$1,150,000",1 month ,4 Bed,4 Bath,N/A sqft
89 Exeter Rd,https://www.zoocasa.com/ajax-on-real-estate/89-exeter-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$940,000","List Price$699,000",1 month ,3 Bed,2 Bath,N/A sqft
7 Thorncroft Cres,https://www.zoocasa.com/ajax-on-real-estate/7-thorncroft-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$700,000",1 month ,3 Bed,2 Bath,N/A sqft
83 Gregory Rd,https://www.zoocasa.com/ajax-on-real-estate/83-gregory-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$989,000",1 month ,3 Bed,3 Bath,N/A sqft
37 Ravenscroft Rd,https://www.zoocasa.com/ajax-on-real-estate/37-ravenscroft-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$999,000",1 month ,3 Bed,3 Bath,1500–2000 sqft
27 Whitefoot Cres,https://www.zoocasa.com/ajax-on-real-estate/27-whitefoot-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$799,000",1 month ,3 Bed,3 Bath,1500–2000 sqft
674 Shoal Point Rd,https://www.zoocasa.com/ajax-on-real-estate/674-shoal-point-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$849,000",1 month ,3 Bed,4 Bath,N/A sqft
35 Webbford St,https://www.zoocasa.com/ajax-on-real-estate/35-webbford-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,000","List Price$899,000",Sold 1 Month Ago,3 Bed,3 Bath,N/A sqft
149 Warnford Circ,https://www.zoocasa.com/ajax-on-real-estate/149-warnford-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,770,000","List Price$1,400,000",Sold 1 Month Ago,4 Bed,4 Bath,2500–3000 sqft
68 Longstaff Dr,https://www.zoocasa.com/ajax-on-real-estate/68-longstaff-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe3b59e88-d09f-47a3-a1a5-c515b9bb6d76.jpg&w=640&q=75,Sold,"$1,245,000","List Price$999,000",1 month ,3 Bed,4 Bath,N/A sqft
134 Atherton Ave,https://www.zoocasa.com/ajax-on-real-estate/134-atherton-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F691ada82-7ee0-4ee7-82a0-1e2e9a384567.jpg&w=640&q=75,Sold,"$1,190,000","List Price$949,900",Sold 1 Month Ago,3 Bed,3 Bath,1500–2000 sqft
61 Kearney Dr,https://www.zoocasa.com/ajax-on-real-estate/61-kearney-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F896e9b0a-91e6-4062-aa81-78d33614cf56.jpg&w=640&q=75,Sold,"$1,501,000","List Price$1,100,000",1 month ,3 Bed,4 Bath,2000–2500 sqft
35 Meekings Dr,https://www.zoocasa.com/ajax-on-real-estate/35-meekings-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,700,000","List Price$1,398,800",1 month ,4 Bed,4 Bath,3000–3500 sqft
91 Feint Dr,https://www.zoocasa.com/ajax-on-real-estate/91-feint-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,261,000","List Price$990,000",1 month ,3 Bed,4 Bath,1500–2000 sqft
553 Old Harwood Ave,https://www.zoocasa.com/ajax-on-real-estate/553-old-harwood-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F14ca1cdc-634c-445f-8129-fa8242810d5e.jpg&w=640&q=75,Sold,"$1,550,000","List Price$1,500,000",1 month ,3 Bed,2 Bath,N/A sqft
