Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
9 Courtney Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/9-courtney-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,500,000","List Price$1,398,800",Sold 10 Months Ago,4 Bed,4 Bath,N/A sqft
35 Oxford St,https://www.zoocasa.com/richmond-hill-on-real-estate/35-oxford-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4eccf12c-49e1-4705-a893-2369078d0a7c.jpg&w=640&q=75,Sold,"$1,600,000","List Price$1,388,000",10 months ,4 Bed,4 Bath,2500–3000 sqft
24 Aubrey Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/24-aubrey-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,320,000","List Price$2,399,000",Sold 10 Months Ago,4 Bed,4 Bath,N/A sqft
356 Fesserton Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/356-fesserton-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd842b27e-1aad-4810-9141-f89c27dfac8b.jpg&w=640&q=75,Sold,"$1,285,000","List Price$1,299,000",10 months ,3 Bed,3 Bath,N/A sqft
422 Paliser Cres N,https://www.zoocasa.com/richmond-hill-on-real-estate/422-paliser-cres-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,299,000",10 months ,3 Bed,2 Bath,N/A sqft
211 Ashlar Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/211-ashlar-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7dbf09f4-d5f6-42a6-9df1-db5e1f463f68.jpg&w=640&q=75,Sold,"$850,000","List Price$799,000",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
62 Casely Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/62-casely-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F319372d8-6d33-49a9-9df4-ba82f2989bc6.jpg&w=640&q=75,Sold,"$1,000,000","List Price$1,049,000",10 months ,3 Bed,3 Bath,N/A sqft
302 Tower Hill Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/302-tower-hill-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,645,000","List Price$1,588,000",Sold 10 Months Ago,5 Bed,4 Bath,3000–3500 sqft
43 Stoyell Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/43-stoyell-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0a40b8c8-1313-4207-bbaf-92a6758d4a45.jpg&w=640&q=75,Sold,"$1,090,110","List Price$1,160,000",10 months ,3 Bed,4 Bath,N/A sqft
109 Mcalister Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/109-mcalister-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F27f8c730-62b9-4c8e-9a85-3cbb8148470d.jpg&w=640&q=75,Sold,"$1,058,000","List Price$1,058,000",10 months ,3 Bed,3 Bath,N/A sqft
1607 - 9201 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1607-9201-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$620,000","List Price$630,000",10 months ,1 Bed,1 Bath,600–699 sqft
408 - 67 Richmond St,https://www.zoocasa.com/richmond-hill-on-real-estate/408-67-richmond-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$420,000","List Price$389,900",10 months ,1 Bed,1 Bath,700–799 sqft
24 Hamills Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/24-hamills-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fac4afeda-d0d5-4f34-a394-a6d81cbc3085.jpg&w=640&q=75,Sold,"$1,766,888","List Price$1,388,000",Sold 10 Months Ago,4 Bed,5 Bath,3000–3500 sqft
lph 02 - 73 King William Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/lph-02-73-king-william-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd751c109-d5e2-419d-b42d-7d2ef6c9fe80.jpg&w=640&q=75,Sold,"$580,000","List Price$582,888",10 months ,2 Bed,1 Bath,700–799 sqft
346 Wenlock Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/346-wenlock-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc179e659-fdca-4ce8-8ea9-3981e933b8dc.jpg&w=640&q=75,Sold,"$1,310,000","List Price$1,299,000",10 months ,3 Bed,2 Bath,N/A sqft
40 Hartney Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/40-hartney-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faf5f596b-e6fd-4710-9afc-1a41bcba781f.jpg&w=640&q=75,Sold,"$1,190,000","List Price$1,159,000",Sold 10 Months Ago,4 Bed,3 Bath,N/A sqft
221 Old Colony Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/221-old-colony-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7ba09512-4725-47bf-a967-6f9566300501.jpg&w=640&q=75,Sold,"$1,050,000","List Price$1,088,000",10 months ,3 Bed,4 Bath,N/A sqft
52 Wayside Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/52-wayside-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F17de6a4f-b65c-4da9-943d-066b0be31c12.jpg&w=640&q=75,Sold,"$1,661,000","List Price$1,699,000",10 months ,4 Bed,4 Bath,N/A sqft
45 Cameo Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/45-cameo-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd0565af4-29be-400c-bfcc-0c1eb8eb0a56.jpg&w=640&q=75,Sold,"$1,168,000","List Price$1,168,000",10 months ,4 Bed,4 Bath,N/A sqft
3 Carousel Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/3-carousel-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc304f33f-999e-4a80-8017-4a98fb10553f.jpg&w=640&q=75,Sold,"$1,065,000","List Price$908,888",10 months ,3 Bed,3 Bath,1500–2000 sqft
255 Zelda Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/255-zelda-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$952,500","List Price$979,900",Sold 10 Months Ago,2 Bed,2 Bath,N/A sqft
27 Heritage Hollow Esta St,https://www.zoocasa.com/richmond-hill-on-real-estate/27-heritage-hollow-estate-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,068,000","List Price$849,900",10 months ,3 Bed,4 Bath,N/A sqft
48 Yongehurst Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/48-yongehurst-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,935,000","List Price$1,998,900",10 months ,4 Bed,3 Bath,N/A sqft
21 Highview Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/21-highview-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,378,888","List Price$2,389,000",10 months ,4 Bed,4 Bath,3500–5000 sqft
509 - 9205 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/509-9205-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$560,000","List Price$570,000",10 months ,1 Bed,1 Bath,600–699 sqft
72 Springhead Gdns,https://www.zoocasa.com/richmond-hill-on-real-estate/72-springhead-gdns,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,195,000","List Price$1,250,000",10 months ,4 Bed,3 Bath,N/A sqft
326 - 370 Highway 7 E,https://www.zoocasa.com/richmond-hill-on-real-estate/326-370-hwy-7,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$565,000","List Price$499,909",10 months ,1 Bed,1 Bath,500–599 sqft
706 - 309 Major Mackenzie Dr N,https://www.zoocasa.com/richmond-hill-on-real-estate/706-309-major-mackenzie-dr-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbe977983-5821-4bdc-b9ab-3013c7270d13.jpg&w=640&q=75,Sold,"$510,000","List Price$520,000",10 months ,1 Bed,2 Bath,700–799 sqft
56 Cynthia Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/56-cynthia-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,810,000","List Price$1,888,000",Sold 10 Months Ago,4 Bed,4 Bath,3500–5000 sqft
1607 - 9600 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1607-9600-yonge-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdbc67329-02f7-480b-8aa0-307cd9c53e8f.jpg&w=640&q=75,Sold,"$616,000","List Price$577,000",Sold 10 Months Ago,1 Bed,1 Bath,600–699 sqft
rg08 - 398 Highway 7 East,https://www.zoocasa.com/richmond-hill-on-real-estate/rg08-398-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe0694bb5-76c3-4264-a6ed-92fc59a2073d.jpg&w=640&q=75,Sold,"$780,000","List Price$699,000",10 months ,2 Bed,2 Bath,800–899 sqft
9 Glade Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/9-glade-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,299,000",10 months ,4 Bed,4 Bath,N/A sqft
42 Shadow Falls Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/42-shadow-falls-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F85cea1c7-5132-4385-9957-4d30be55a077.jpg&w=640&q=75,Sold,"$1,650,000","List Price$1,699,900",10 months ,4 Bed,4 Bath,2500–3000 sqft
15 El Dorado St,https://www.zoocasa.com/richmond-hill-on-real-estate/15-el-dorado-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,548,800",10 months ,4 Bed,4 Bath,2000–2500 sqft
237 Altamira Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/237-altamira-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,340,000","List Price$1,350,900",10 months ,3 Bed,2 Bath,N/A sqft
506 - 309 Major Mackenzie Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/506-309-major-mackenzie-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$529,000","List Price$530,000",Sold 10 Months Ago,1 Bed,2 Bath,700–799 sqft
5 Rochester Hill St,https://www.zoocasa.com/richmond-hill-on-real-estate/5-rochester-hill-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,760,000","List Price$1,798,800",Sold 10 Months Ago,4 Bed,5 Bath,3000–3500 sqft
103 Hunt Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/103-hunt-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,328,000",10 months ,3 Bed,3 Bath,N/A sqft
46 Woodriver St,https://www.zoocasa.com/richmond-hill-on-real-estate/46-woodriver-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$998,000",10 months ,4 Bed,4 Bath,2000–2500 sqft
17 Aubrey Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/17-aubrey-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F492f6836-419d-45f7-a370-93f887449bbc.jpg&w=640&q=75,Sold,"$1,100,000","List Price$1,175,000",Sold 10 Months Ago,3 Bed,1 Bath,N/A sqft
44 Cider Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/44-cider-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$988,000","List Price$988,000",10 months ,3 Bed,3 Bath,N/A sqft
8 Kingsville Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/8-kingsville-lane,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3e9993be-df66-4588-b901-d848d9b21a6c.jpg&w=640&q=75,Sold,"$1,150,000","List Price$1,199,000",10 months ,4 Bed,5 Bath,2000–2500 sqft
907 - 65 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/907-65-oneida-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc49b5871-c1f4-4433-acec-fcbe6766224c.jpg&w=640&q=75,Sold,"$615,000","List Price$638,000",10 months ,1 Bed,1 Bath,600–699 sqft
312 King Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/312-king-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F37a4d4bc-2870-424e-ba96-cec3ed762970.jpg&w=640&q=75,Sold,"$1,310,000","List Price$1,359,000",10 months ,3 Bed,5 Bath,2500–3000 sqft
ph14 - 9471 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/ph14-9471-yonge-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff643912d-cfb1-4a24-9852-61224c6d80b9.jpg&w=640&q=75,Sold,"$600,000","List Price$559,000",10 months ,1 Bed,1 Bath,600–699 sqft
105 - 9 Old Colony Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/105-9-old-colony-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F26a70ce0-3f0c-4d87-82d8-20f0b5e6a351.jpg&w=640&q=75,Sold,"$848,000","List Price$875,000",10 months ,3 Bed,4 Bath,N/A sqft
294 Church St S,https://www.zoocasa.com/richmond-hill-on-real-estate/294-church-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd6c67e39-8a69-404f-b034-80b5345105f7.jpg&w=640&q=75,Sold,"$880,000","List Price$898,000",10 months ,3 Bed,4 Bath,1800–1999 sqft
202 - 309 Major Mackenzie Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/202-309-major-mackenzie-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fddeb1075-43ce-489d-9a24-28b9b6347c74.jpg&w=640&q=75,Sold,"$550,000","List Price$569,000",10 months ,2 Bed,2 Bath,1200–1399 sqft
183 Jefferson Forest Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/183-jefferson-forest-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F771bec58-111b-4dc9-be13-147e44366417.jpg&w=640&q=75,Sold,"$1,783,000","List Price$1,538,000",10 months ,4 Bed,5 Bath,3000–3500 sqft
10a Long Hill Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/10-long-hill-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fac1f186b-98a9-4b6a-a6aa-6f97ffb444c9.jpg&w=640&q=75,Sold,"$2,825,000","List Price$1,999,000",10 months ,4 Bed,4 Bath,2000–2500 sqft
126 Westwood Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/126-westwood-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5db21110-cb99-4167-9957-303d93c68833.jpg&w=640&q=75,Sold,"$3,768,000","List Price$3,988,000",Sold 10 Months Ago,2 Bed,3 Bath,N/A sqft
112 - 310 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/112-310-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb31fde04-360a-4601-a89f-5ce266c58123.jpg&w=640&q=75,Sold,"$498,000","List Price$512,880",Sold 10 Months Ago,1 Bed,1 Bath,500–599 sqft
69 Wolf Trail Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/69-wolf-trail-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0024ebc6-d679-4799-921b-3709de474dfa.jpg&w=640&q=75,Sold,"$1,950,000","List Price$1,978,888",Sold 10 Months Ago,5 Bed,5 Bath,N/A sqft
188 Bernard Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/188-bernard-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,230,000","List Price$1,099,000",10 months ,4 Bed,4 Bath,2000–2500 sqft
51 Kimono Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/51-kimono-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,205,000","List Price$999,900",10 months ,3 Bed,4 Bath,N/A sqft
608 - 9618 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/608-9618-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$493,888","List Price$498,888",10 months ,1 Bed,1 Bath,500–599 sqft
166 Observatory Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/166-observatory-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$935,000","List Price$959,999",10 months ,3 Bed,3 Bath,N/A sqft
196 Paradelle Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/196-paradelle-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,090,000",10 months ,4 Bed,3 Bath,N/A sqft
1301 - 9205 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1301-9205-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$695,000","List Price$718,800",10 months ,2 Bed,2 Bath,800–899 sqft
202 - 75 King William Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/202-75-king-william-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$555,000","List Price$569,900",10 months ,2 Bed,1 Bath,700–799 sqft
85 Rockport Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/85-rockport-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,222,000","List Price$1,100,000",10 months ,3 Bed,2 Bath,1100–1500 sqft
443 Taylor Mills Dr S,https://www.zoocasa.com/richmond-hill-on-real-estate/443-taylor-mills-dr-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,420,000","List Price$1,399,000",Sold 10 Months Ago,3 Bed,4 Bath,2000–2500 sqft
74 - 11 Plaisance Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/74-11-plaisance-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$845,000","List Price$785,000",10 months ,3 Bed,3 Bath,1400–1599 sqft
801 - 29 Northern Heights Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/801-29-northern-heights-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$465,000","List Price$475,000",Sold 10 Months Ago,1 Bed,1 Bath,600–699 sqft
410 - 75 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/410-75-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$739,000",10 months ,2 Bed,2 Bath,900–999 sqft
18 Drizzel Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/18-drizzel-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,099,000",10 months ,3 Bed,7 Bath,N/A sqft
606 - 310 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/606-310-red-maple-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$548,000","List Price$558,800",10 months ,1 Bed,1 Bath,600–699 sqft
810 - 9471 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/810-9471-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$645,000","List Price$659,800",Sold 10 Months Ago,1 Bed,2 Bath,700–799 sqft
69 Gordon Rowe Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/69-gordon-rowe-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,100,000","List Price$2,188,000",Sold 10 Months Ago,4 Bed,6 Bath,3500–5000 sqft
12 Palmette Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/12-palmette-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3e20f37f-9e38-463f-9b61-40eb2800e1f2.jpg&w=640&q=75,Sold,"$1,350,000","List Price$1,188,000",10 months ,3 Bed,4 Bath,N/A sqft
67 Lake Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/67-lake-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fce26447a-657f-455d-8089-507f138f19a8.jpg&w=640&q=75,Sold,"$1,160,000","List Price$1,290,000",Sold 10 Months Ago,3 Bed,2 Bath,N/A sqft
12 Magdalan Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/12-magdalan-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F11103ce8-5c45-411d-84c3-b20758d9a5a3.jpg&w=640&q=75,Sold,"$1,670,000","List Price$1,399,900",10 months ,4 Bed,5 Bath,2500–3000 sqft
37 Milbourne Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/37-milbourne-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F093a1df7-7d99-4ec0-a224-0cd2958a5d89.jpg&w=640&q=75,Sold,"$1,030,000","List Price$899,000",10 months ,3 Bed,4 Bath,N/A sqft
67 - 370 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/67-370-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fce83d294-1ffc-4f2a-85ae-091f16b10fc3.jpg&w=640&q=75,Sold,"$860,000","List Price$865,000",10 months ,3 Bed,2 Bath,1200–1399 sqft
376 Mill St,https://www.zoocasa.com/richmond-hill-on-real-estate/376-mill-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9b6d301c-0742-4a69-81dd-aeda744d8e6d.jpg&w=640&q=75,Sold,"$1,269,000","List Price$1,299,000",10 months ,3 Bed,2 Bath,N/A sqft
53 Verdi Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/53-verdi-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcc231511-5162-4228-8e0c-94f79797ddc3.jpg&w=640&q=75,Sold,"$1,538,000","List Price$1,550,000",10 months ,4 Bed,3 Bath,2500–3000 sqft
78 Edgar Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/78-edgar-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,150,000","List Price$1,798,000",10 months ,4 Bed,4 Bath,N/A sqft
402 - 8501 Bayview Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/402-8501-bayview-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F181d3b4e-978a-40ae-934b-4a237ca52777.jpg&w=640&q=75,Sold,"$740,000","List Price$699,000",10 months ,2 Bed,2 Bath,1200–1399 sqft
233 Elmwood Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/233-elmwood-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$1,150,000",10 months ,4 Bed,3 Bath,N/A sqft
